hs6,hs_chapter,chapter_name_ko,hs6_name_ko,target_kicox_industry,mapping_type,mapping_confidence,rationale,nature_major_code,nature_major_name,valid_through,source
842870,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,산업용 로봇,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030301,(운반하역기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
842890,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,그 밖의 기계,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030301,(운반하역기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
842911,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,무한궤도식,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030801,(불도우저),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
842919,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
842920,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
842930,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
842940,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,탬핑머신(tamping machine)과 로드롤러(road roller),기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
842951,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,프론트엔드 셔블로더(front-end shovel loader),기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
842952,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,360도 회전의 상부구조를 가진 기계,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,,,2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
842959,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843010,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843020,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843031,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843039,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843041,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,자주식(自走式),기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843049,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,기타,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843050,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843061,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843069,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030803,(기타 건설 중장비),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843110,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030302,(운반하역기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843120,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030302,(운반하역기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843131,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030302,(운반하역기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843139,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030302,(운반하역기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843141,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,버켓(bucket)ㆍ셔블(shovel)ㆍ그랩(grab)과 그립(grip),기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030804,(건설기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843142,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030804,(건설기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843143,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030804,(건설기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843149,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,기타,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030804,(건설기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843210,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030601,(경작기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843221,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030601,(경작기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843229,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,기타,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030601,(경작기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843231,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030601,(경작기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843239,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,기타,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030601,(경작기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843241,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030601,(경작기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843242,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030601,(경작기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843280,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030601,(경작기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843290,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,부분품,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030604,(농기계 부품),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
843311,84,제84류 원자로ㆍ보일러ㆍ기계류와 이들의 부분품,,기계,approximate,B,제84류 원자로·보일러·기계류. 전산기기(8471 등)가 섞여 있어 류 전체가 '기계'는 아니다 — 맥락 용도로만,32030602,(수확·탈곡기계),2026,"관세청_HS부호(공공데이터포털 15049722, 2026-01-01 기준) + 관세청_HSK별 신성질별_성질별 분류(15049720)"
