quarter,ym,kicox_industry,month_completeness,power_usage_kwh,cust_cnt,cntr_pwr_kw,n_biz_types,evidence_level,biz_types,kicox_mapped,power_usage_kwh_B,power_usage_per_customer,power_usage_per_contract_power,month_completeness_lag12,power_usage_kwh_lag12,cust_cnt_lag12,cntr_pwr_kw_lag12,total_power_usage_yoy,customer_count_yoy,contract_power_yoy
2022Q2,2022-05,철강,COMPLETE,170439161,267,850291,1,C,1차 금속,True,,638348.9176029962,200.44803602531368,SOURCE_DEGENERATE,530.0,1.0,20.0,,,
2022Q2,2022-06,철강,COMPLETE,152904913,270,847145,1,C,1차 금속,True,,566314.4925925926,180.49438171741556,SOURCE_DEGENERATE,169.0,1.0,20.0,,,
2022Q3,2022-07,철강,COMPLETE,153607217,270,847120,1,C,1차 금속,True,,568915.6185185185,181.3287574369629,SOURCE_DEGENERATE,135.0,1.0,20.0,,,
2022Q3,2022-08,철강,COMPLETE,131427104,271,844851,1,C,1차 금속,True,,484970.86346863466,155.56246486066775,SOURCE_DEGENERATE,142.0,1.0,20.0,,,
2022Q3,2022-09,철강,COMPLETE,138432966,274,845428,1,C,1차 금속,True,,505229.802919708,163.7430579540777,SOURCE_DEGENERATE,142.0,1.0,20.0,,,
2022Q4,2022-10,철강,COMPLETE,158780717,275,842527,1,C,1차 금속,True,,577384.4254545454,188.457719455875,SOURCE_DEGENERATE,49.0,1.0,20.0,,,
2022Q4,2022-11,철강,COMPLETE,151309294,276,843762,1,C,1차 금속,True,,548222.0797101449,179.3269832014241,SOURCE_DEGENERATE,24.0,1.0,20.0,,,
2022Q4,2022-12,철강,COMPLETE,153478937,277,849198,1,C,1차 금속,True,,554075.5848375452,180.7339831228995,SOURCE_DEGENERATE,16.0,1.0,20.0,,,
2023Q1,2023-01,철강,COMPLETE,133455417,279,842807,1,C,1차 금속,True,,478334.82795698923,158.3463556899741,SOURCE_DEGENERATE,18.0,1.0,20.0,,,
2023Q1,2023-02,철강,COMPLETE,141268393,277,842247,1,C,1차 금속,True,,509994.19855595665,167.72798597086128,COMPLETE,125939745.0,269.0,856151.0,12.171414194939011,2.973977695167296,-1.6240125865647492
2023Q1,2023-03,철강,COMPLETE,164247357,280,842658,1,C,1차 금속,True,,586597.7035714285,194.9157985802069,COMPLETE,171663650.0,268.0,850051.0,-4.320246598508193,4.477611940298498,-0.869712523130961
2023Q2,2023-04,철강,COMPLETE,149893572,277,842315,1,C,1차 금속,True,,541132.0288808665,177.95429500839947,COMPLETE,167090404.0,267.0,850291.0,-10.291932743187338,3.7453183520599342,-0.9380318032297219
2023Q2,2023-05,철강,COMPLETE,149112101,276,842506,1,C,1차 금속,True,,540261.2355072463,176.9863965360484,COMPLETE,170439161.0,267.0,850291.0,-12.513004567066599,3.370786516853941,-0.9155689052336213
2023Q2,2023-06,철강,COMPLETE,139658631,274,841691,1,C,1차 금속,True,,509703.0328467153,165.9262496569406,COMPLETE,152904913.0,270.0,847145.0,-8.663084619131888,1.4814814814814836,-0.6438095013250433
2023Q3,2023-07,철강,COMPLETE,141607666,273,841666,1,C,1차 금속,True,,518709.3992673993,168.2468651460318,COMPLETE,153607217.0,270.0,847120.0,-7.811840637670042,1.1111111111111072,-0.6438285012749123
2023Q3,2023-08,철강,COMPLETE,124281326,272,841456,1,C,1차 금속,True,,456916.63970588235,147.6979497442528,COMPLETE,131427104.0,271.0,844851.0,-5.437065706020583,0.36900369003689537,-0.4018460059821205
2023Q3,2023-09,철강,COMPLETE,125291880,272,840546,1,C,1차 금속,True,,460631.9117647059,149.06011092789686,COMPLETE,138432966.0,274.0,845428.0,-9.492743224182599,-0.7299270072992692,-0.577458991185531
2023Q4,2023-10,철강,COMPLETE,124672173,273,840696,1,C,1차 금속,True,,456674.62637362635,148.29637942847356,COMPLETE,158780717.0,275.0,842527.0,-21.481540482022133,-0.727272727272732,-0.21732241221943394
2023Q4,2023-11,철강,COMPLETE,132876996,271,840500,1,C,1차 금속,True,,490321.0184501845,158.0927971445568,COMPLETE,151309294.0,276.0,843762.0,-12.181867691484971,-1.8115942028985477,-0.3866019090691397
2023Q4,2023-12,철강,COMPLETE,131910455,271,840094,1,C,1차 금속,True,,486754.44649446494,157.01868481384227,COMPLETE,153478937.0,277.0,849198.0,-14.053056674480358,-2.166064981949456,-1.0720703534393583
2024Q1,2024-01,철강,COMPLETE,132274069,271,817910,1,C,1차 금속,True,,488096.1955719557,161.7220342091428,COMPLETE,133455417.0,279.0,842807.0,-0.8852004860919194,-2.8673835125448077,-2.9540570972951152
2024Q1,2024-02,철강,COMPLETE,104179386,271,817930,1,C,1차 금속,True,,384425.778597786,127.36956218747325,COMPLETE,141268393.0,277.0,842247.0,-26.25428534463473,-2.166064981949456,-2.8871578052519054
2024Q1,2024-03,철강,COMPLETE,141538002,273,818945,1,C,1차 금속,True,,518454.2197802198,172.82967964881647,COMPLETE,164247357.0,280.0,842658.0,-13.826313807898904,-2.500000000000002,-2.814071663711726
2024Q2,2024-04,철강,COMPLETE,130352099,273,818465,1,C,1차 금속,True,,477480.2161172161,159.26410903337344,COMPLETE,149893572.0,277.0,842315.0,-13.036898606966286,-1.4440433212996373,-2.8314822839436538
2024Q2,2024-05,철강,COMPLETE,137574504,272,818065,1,C,1차 금속,True,,505788.6176470588,168.1706270284146,COMPLETE,149112101.0,276.0,842506.0,-7.737532314697915,-1.449275362318836,-2.900988242220237
2024Q2,2024-06,철강,COMPLETE,120532588,274,818715,1,C,1차 금속,True,,439899.95620437956,147.2216681018425,COMPLETE,139658631.0,274.0,841691.0,-13.69485212840157,0.0,-2.7297428628796028
2024Q3,2024-07,철강,COMPLETE,129682439,273,818735,1,C,1차 금속,True,,475027.2490842491,158.3936670595492,COMPLETE,141607666.0,273.0,841666.0,-8.421314563577376,0.0,-2.7244774055266596
2024Q3,2024-08,철강,COMPLETE,121169304,274,815023,1,C,1차 금속,True,,442223.73722627736,148.66979704867225,COMPLETE,124281326.0,272.0,841456.0,-2.504014158973489,0.7352941176470562,-3.141340723697972
2024Q3,2024-09,철강,COMPLETE,122545215,274,814958,1,C,1차 금속,True,,447245.3102189781,150.36997612146882,COMPLETE,125291880.0,272.0,840546.0,-2.1922130947352736,0.7352941176470562,-3.0442117385604095
2024Q4,2024-10,철강,COMPLETE,116055823,276,815958,1,C,1차 금속,True,,420492.1123188406,142.23259407959722,COMPLETE,124672173.0,273.0,840696.0,-6.911205437960888,1.098901098901095,-2.9425618773016637
2024Q4,2024-11,철강,COMPLETE,115827303,277,816717,1,C,1차 금속,True,,418149.1083032491,141.82060983180222,COMPLETE,132876996.0,271.0,840500.0,-12.83118486513648,2.2140221402213944,-2.8296252230815
2024Q4,2024-12,철강,COMPLETE,117657657,274,814516,1,C,1차 금속,True,,429407.5072992701,144.45100771501112,COMPLETE,131910455.0,271.0,840094.0,-10.804903978232804,1.1070110701107083,-3.0446592881272827
2025Q1,2025-01,철강,COMPLETE,116370400,276,819988,1,C,1차 금속,True,,421631.884057971,141.91719878827496,COMPLETE,132274069.0,271.0,817910.0,-12.023270411375941,1.845018450184499,0.25406218288075433
2025Q1,2025-02,철강,COMPLETE,107019051,274,789765,1,C,1차 금속,True,,390580.4781021898,135.5074623463942,COMPLETE,104179386.0,271.0,817930.0,2.7257455712015766,1.1070110701107083,-3.4434487058794816
2025Q1,2025-03,철강,COMPLETE,129890118,272,784595,1,C,1차 금속,True,,477537.19852941175,165.55052989121776,COMPLETE,141538002.0,273.0,818945.0,-8.229509979941641,-0.366300366300365,-4.1944208707544455
2025Q2,2025-04,철강,COMPLETE,121509851,271,783229,1,C,1차 금속,True,,448375.8339483395,155.13962200071754,COMPLETE,130352099.0,273.0,818465.0,-6.783356821895136,-0.73260073260073,-4.305132168144022
2025Q2,2025-05,철강,COMPLETE,126934610,269,782115,1,C,1차 금속,True,,471875.87360594794,162.29660599783918,COMPLETE,137574504.0,272.0,818065.0,-7.733914126995511,-1.1029411764705843,-4.394516328164633
2025Q2,2025-06,철강,COMPLETE,118614837,266,781125,1,C,1차 금속,True,,445920.43984962406,151.85128756601057,COMPLETE,120532588.0,274.0,818715.0,-1.5910643186388684,-2.9197080291970767,-4.59134130924681
2025Q3,2025-07,철강,COMPLETE,123094452,264,768965,1,C,1차 금속,True,,466266.86363636365,160.07809458167796,COMPLETE,129682439.0,273.0,818735.0,-5.080091838803247,-3.296703296703296,-6.0788899949312025
2025Q3,2025-08,철강,COMPLETE,106586566,261,761760,1,C,1차 금속,True,,408377.64750957856,139.9214529510607,COMPLETE,121169304.0,274.0,815023.0,-12.035010121045175,-4.744525547445255,-6.535152995682325
2025Q3,2025-09,철강,COMPLETE,122481374,262,761810,1,C,1차 금속,True,,467486.1603053435,160.7767999894987,COMPLETE,122545215.0,274.0,814958.0,-0.052095873347646204,-4.379562043795615,-6.521563074416104
2025Q4,2025-10,철강,COMPLETE,110985073,263,761900,1,C,1차 금속,True,,421996.4752851711,145.66881874261713,COMPLETE,116055823.0,276.0,815958.0,-4.36923358856367,-4.710144927536231,-6.625095899543854
2025Q4,2025-11,철강,COMPLETE,122848979,263,761835,1,C,1차 금속,True,,467106.38403041824,161.25404976143128,COMPLETE,115827303.0,277.0,816717.0,6.062194161595902,-5.054151624548742,-6.71983073696274
2025Q4,2025-12,철강,COMPLETE,123612559,263,762035,1,C,1차 금속,True,,470009.7300380228,162.2137552737079,COMPLETE,117657657.0,274.0,814516.0,5.061210763358992,-4.014598540145986,-6.443212901895112
2026Q1,2026-01,철강,COMPLETE,133271208,262,761885,1,C,1차 금속,True,,508668.7328244275,174.92299756524935,COMPLETE,116370400.0,276.0,819988.0,14.523287708901922,-5.072463768115942,-7.085835402469309
2026Q1,2026-02,철강,COMPLETE,101182682,261,761718,1,C,1차 금속,True,,387673.1111111111,132.83483126301334,COMPLETE,107019051.0,274.0,789765.0,-5.45357947530295,-4.744525547445255,-3.551309566769867
2026Q1,2026-03,철강,COMPLETE,133211497,261,762006,1,C,1차 금속,True,,510388.877394636,174.8168610220917,COMPLETE,129890118.0,272.0,784595.0,2.557068275201657,-4.044117647058821,-2.8790649953160496
2026Q2,2026-04,철강,COMPLETE,135041626,262,762726,1,C,1차 금속,True,,515426.0534351145,177.05129496044452,COMPLETE,121509851.0,271.0,783229.0,11.136360458544225,-3.3210332103321027,-2.6177529177290437
2026Q2,2026-05,철강,COMPLETE,135159384,262,762326,1,C,1차 금속,True,,515875.51145038166,177.29866749920637,COMPLETE,126934610.0,269.0,782115.0,6.479536195841318,-2.6022304832713727,-2.5301905729975815
2026Q2,2026-06,철강,COMPLETE,129840540,264,762856,1,C,1차 금속,True,,491820.2272727273,170.20321004226224,COMPLETE,118614837.0,266.0,781125.0,9.463995638252243,-0.7518796992481258,-2.338806208993438
2021Q1,2021-01,해당없음,SOURCE_DEGENERATE,34171,10,159,3,D,가정용부문|농업. 임업|순수써비스,False,,3417.1,214.91194968553458,,,,,,,
2021Q1,2021-02,해당없음,SOURCE_DEGENERATE,26299,9,144,3,D,가정용부문|농업. 임업|순수써비스,False,,2922.1111111111113,182.63194444444446,,,,,,,
2021Q1,2021-03,해당없음,SOURCE_DEGENERATE,17074,9,144,3,D,가정용부문|농업. 임업|순수써비스,False,,1897.111111111111,118.56944444444444,,,,,,,
2021Q2,2021-04,해당없음,SOURCE_DEGENERATE,4942,9,144,3,D,가정용부문|농업. 임업|순수써비스,False,,549.1111111111111,34.31944444444444,,,,,,,
2021Q2,2021-05,해당없음,SOURCE_DEGENERATE,2046,9,144,3,D,가정용부문|농업. 임업|순수써비스,False,,227.33333333333334,14.208333333333334,,,,,,,
2021Q2,2021-06,해당없음,SOURCE_DEGENERATE,1969,9,144,3,D,가정용부문|농업. 임업|순수써비스,False,,218.77777777777777,13.67361111111111,,,,,,,
2021Q3,2021-07,해당없음,SOURCE_DEGENERATE,2532,9,144,3,D,가정용부문|농업. 임업|순수써비스,False,,281.3333333333333,17.583333333333332,,,,,,,
2021Q3,2021-08,해당없음,SOURCE_DEGENERATE,3359,10,147,4,D,가정용부문|관 공 용|농업. 임업|순수써비스,False,,335.9,22.85034013605442,,,,,,,
2021Q3,2021-09,해당없음,SOURCE_DEGENERATE,3716,10,147,4,D,가정용부문|관 공 용|농업. 임업|순수써비스,False,,371.6,25.27891156462585,,,,,,,
2021Q4,2021-10,해당없음,SOURCE_DEGENERATE,3270,16,177,4,D,가정용부문|관 공 용|농업. 임업|순수써비스,False,,204.375,18.47457627118644,,,,,,,
2021Q4,2021-11,해당없음,SOURCE_DEGENERATE,3067,10,147,4,D,가정용부문|관 공 용|농업. 임업|순수써비스,False,,306.7,20.86394557823129,,,,,,,
2021Q4,2021-12,해당없음,SOURCE_DEGENERATE,2832,11,157,5,D,가정용부문|관 공 용|농업. 임업|수 도|순수써비스,False,,257.45454545454544,18.038216560509554,,,,,,,
2022Q1,2022-01,해당없음,SOURCE_DEGENERATE,15434,11,157,5,D,가정용부문|관 공 용|농업. 임업|수 도|순수써비스,False,,1403.090909090909,98.30573248407643,SOURCE_DEGENERATE,34171.0,10.0,159.0,,,
2022Q1,2022-02,해당없음,COMPLETE,431614806,451054,4706417,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,956.9027344841194,91.70772713085135,SOURCE_DEGENERATE,26299.0,9.0,144.0,,,
2022Q1,2022-03,해당없음,COMPLETE,378468152,451858,4718462,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,837.5820545392579,80.21006675480272,SOURCE_DEGENERATE,17074.0,9.0,144.0,,,
2022Q2,2022-04,해당없음,COMPLETE,354758804,451281,4723405,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,786.1150901544714,75.10658179851188,SOURCE_DEGENERATE,4942.0,9.0,144.0,,,
2022Q2,2022-05,해당없음,COMPLETE,326794557,451250,4752206,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,724.198464265928,68.76691730114393,SOURCE_DEGENERATE,2046.0,9.0,144.0,,,
2022Q2,2022-06,해당없음,COMPLETE,347592705,451263,4712470,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,770.2663524374921,73.76019475986054,SOURCE_DEGENERATE,1969.0,9.0,144.0,,,
2022Q3,2022-07,해당없음,COMPLETE,420442807,451274,4713547,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,931.6796602507568,89.198815032501,SOURCE_DEGENERATE,2532.0,9.0,144.0,,,
2022Q3,2022-08,해당없음,COMPLETE,467201708,451245,4712348,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,1035.3615175791422,99.14414385355241,SOURCE_DEGENERATE,3359.0,10.0,147.0,,,
2022Q3,2022-09,해당없음,COMPLETE,393895685,451021,4726900,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,873.3422279672121,83.33065751338086,SOURCE_DEGENERATE,3716.0,10.0,147.0,,,
2022Q4,2022-10,해당없음,COMPLETE,335337075,451054,4742294,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,743.4521698067193,70.71199613520376,SOURCE_DEGENERATE,3270.0,16.0,177.0,,,
2022Q4,2022-11,해당없음,COMPLETE,341868435,452119,4773916,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,756.1470210276498,71.61174075957767,SOURCE_DEGENERATE,3067.0,10.0,147.0,,,
2022Q4,2022-12,해당없음,COMPLETE,395514505,451243,4775478,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,876.5000343495633,82.82197195757158,SOURCE_DEGENERATE,2832.0,11.0,157.0,,,
2023Q1,2023-01,해당없음,COMPLETE,458184647,450931,4772662,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,1016.0859355422448,96.00190564510959,SOURCE_DEGENERATE,15434.0,11.0,157.0,,,
2023Q1,2023-02,해당없음,COMPLETE,435835503,450450,4776649,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,967.5557842157842,91.24294102413637,COMPLETE,431614806.0,451054.0,4706417.0,0.9778851284355516,-0.13390857857373817,1.4922604605584144
2023Q1,2023-03,해당없음,COMPLETE,362069601,451134,4786091,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,802.5766202503025,75.65037961041693,COMPLETE,378468152.0,451858.0,4718462.0,-4.33287475137406,-0.16022732805438533,1.4332848288276967
2023Q2,2023-04,해당없음,COMPLETE,345609079,450454,4806436,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,767.2461094806573,71.90547819631844,COMPLETE,354758804.0,451281.0,4723405.0,-2.5791396568131453,-0.1832561087216189,1.757863236372903
2023Q2,2023-05,해당없음,COMPLETE,328392035,450342,4849038,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,729.2058813079838,67.72313085605846,COMPLETE,326794557.0,451250.0,4752206.0,0.48883249912881066,-0.20121883656509798,2.0376221064490885
2023Q2,2023-06,해당없음,COMPLETE,350094641,449945,4828697,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,778.0831901676871,72.50292180271407,COMPLETE,347592705.0,451263.0,4712470.0,0.7197895594500459,-0.29206914814642326,2.466371138702206
2023Q3,2023-07,해당없음,COMPLETE,399737089,449737,4831534,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,888.8241105357131,82.7350255633097,COMPLETE,420442807.0,451274.0,4713547.0,-4.9247406913064395,-0.34059130373121915,2.503146780969834
2023Q3,2023-08,해당없음,COMPLETE,477932823,449602,4815009,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,1063.0131160448575,99.25896774024721,COMPLETE,467201708.0,451245.0,4712348.0,2.2968912177007805,-0.36410375738235023,2.178553027068464
2023Q3,2023-09,해당없음,COMPLETE,435775373,449718,4819898,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,968.9969558701231,90.41174170075799,COMPLETE,393895685.0,451021.0,4726900.0,10.632177399963139,-0.28890007338904233,1.9674205081554597
2023Q4,2023-10,해당없음,COMPLETE,340719037,449780,4835570,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,757.5237605051359,70.46098743271217,COMPLETE,335337075.0,451054.0,4742294.0,1.604940938904531,-0.28244955149494544,1.9668961899030224
2023Q4,2023-11,해당없음,COMPLETE,344816058,450976,4847444,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,764.5995751436884,71.133582564337,COMPLETE,341868435.0,452119.0,4773916.0,0.8622097562180686,-0.2528095479287562,1.5402030534261701
2023Q4,2023-12,해당없음,COMPLETE,399104375,450439,4863946,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,886.0342354902662,82.0536196331127,COMPLETE,395514505.0,451243.0,4775478.0,0.9076455994957655,-0.17817450907825494,1.8525475355555932
2024Q1,2024-01,해당없음,COMPLETE,443809515,450655,4872599,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,984.8099211148218,91.08270863249777,COMPLETE,458184647.0,450931.0,4772662.0,-3.1374102327789255,-0.06120670346461132,2.0939467324524452
2024Q1,2024-02,해당없음,COMPLETE,427013338,450779,4884769,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,947.2786842332939,87.41730427784815,COMPLETE,435835503.0,450450.0,4776649.0,-2.0241960416886973,0.07303807303806753,2.2635115119406857
2024Q1,2024-03,해당없음,COMPLETE,388240643,451628,4907388,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,859.6469727297688,79.11350050169256,COMPLETE,362069601.0,451134.0,4786091.0,7.228179865892681,0.10950183315820983,2.5343646829949495
2024Q2,2024-04,해당없음,COMPLETE,360879944,450937,4927906,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,800.2890514639518,73.23190499169424,COMPLETE,345609079.0,450454.0,4806436.0,4.41853699103778,0.10722515506578212,2.52723639719743
2024Q2,2024-05,해당없음,COMPLETE,330664390,450859,4938834,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,733.4097578178544,66.95191415625631,COMPLETE,328392035.0,450342.0,4849038.0,0.6919641032097523,0.11480163964276979,1.851831229204648
2024Q2,2024-06,해당없음,COMPLETE,356002220,450735,4915679,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,789.8259953187571,72.42177937167989,COMPLETE,350094641.0,449945.0,4828697.0,1.6874234301689883,0.17557701496848654,1.8013555209614562
2024Q3,2024-07,해당없음,COMPLETE,417865439,450762,4909993,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,927.0201103908493,85.10509872417333,COMPLETE,399737089.0,449737.0,4831534.0,4.535068298353462,0.22791097908332336,1.623894191782571
2024Q3,2024-08,해당없음,COMPLETE,514161339,450941,4917674,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,1140.196475813909,104.55376647577697,COMPLETE,477932823.0,449602.0,4815009.0,7.580252758660189,0.29781895988008067,2.132187084177839
2024Q3,2024-09,해당없음,COMPLETE,492750769,450922,4919392,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,1092.7627594129362,100.16497343574166,COMPLETE,435775373.0,449718.0,4819898.0,13.074487346029983,0.2677233288416403,2.0642345543411933
2024Q4,2024-10,해당없음,COMPLETE,372455270,450977,4937158,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,825.8852890502177,75.43920409271892,COMPLETE,340719037.0,449780.0,4835570.0,9.314487760776347,0.2661301080528311,2.100848503899222
2024Q4,2024-11,해당없음,COMPLETE,344778505,452041,4965697,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,762.7151187613513,69.4320464982056,COMPLETE,344816058.0,450976.0,4847444.0,-0.01089073409684671,0.23615447385225696,2.4394918229070806
2024Q4,2024-12,해당없음,COMPLETE,393487734,451441,4968275,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,871.6260463715081,79.20007125209455,COMPLETE,399104375.0,450439.0,4863946.0,-1.4073113079755117,0.22244965467022038,2.144945688130573
2025Q1,2025-01,해당없음,COMPLETE,454649697,451569,4974308,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,1006.8222065730819,91.39958703803624,COMPLETE,443809515.0,450655.0,4872599.0,2.4425303274536514,0.20281590129922478,2.087366516308853
2025Q1,2025-02,해당없음,COMPLETE,449287379,451515,4978047,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,995.0663410960876,90.25374388791428,COMPLETE,427013338.0,450779.0,4884769.0,5.216240107235248,0.16327291200344263,1.9095682927892765
2025Q1,2025-03,해당없음,COMPLETE,394031578,452653,4990499,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,870.493685008163,78.95634845333102,COMPLETE,388240643.0,451628.0,4907388.0,1.491583919512518,0.2269566988760685,1.6935893391759604
2025Q2,2025-04,해당없음,COMPLETE,367134263,451987,4997992,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,812.2673063605812,73.45635267123276,COMPLETE,360879944.0,450937.0,4927906.0,1.7330746981051304,0.23284849103089034,1.4222268038391883
2025Q2,2025-05,해당없음,COMPLETE,335683023,451517,4989425,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,743.4560005492594,67.2788994723841,COMPLETE,330664390.0,450859.0,4938834.0,1.5177422038097355,0.14594363204460947,1.0243510917759213
2025Q2,2025-06,해당없음,COMPLETE,359163357,451370,4974131,13,D,가정용부문|관 공 용|국 군 용|금속비금속|기타공공용|농업. 임업|사업자 용|석탄. 원유|수 도|순수써비스|어 업|유엔군 용|재생 재료,False,,795.7182732569732,72.20625210715198,COMPLETE,356002220.0,450735.0,4915679.0,0.8879542942175966,0.1408810054688514,1.189093103923189
