period,district,legal_dong,ksic_major_code,ksic_major_name,ksic_mid_code,ksic_mid_name,kicox_industry,mapping_grade,mapping_type,mapping_rationale,months_observed,months,power_usage,customer_count_qe,customer_count_mean,suppression_flag,missing_flag,coverage_flag,source_file
2025Q1,마산회원구,내서읍,C,제조업,10,식료품 제조업,음식료,A,direct,음료(11)와 함께 '음식료'에 대응,3,2025-01|2025-02|2025-03,264698.0,36.0,36.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,11,음료 제조업,음식료,A,direct,식료품(10)과 함께 '음식료'에 대응,3,2025-01|2025-02|2025-03,4583574.0,5.0,5.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,13,섬유제품 제조업; 의복제외,섬유의복,A,direct,의복(14)과 함께 대응,3,2025-01|2025-02|2025-03,64711.0,6.0,6.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,16,목재 및 나무제품 제조업;가구제외,목재종이,A,direct,펄프·종이(17)와 함께 대응,3,2025-01|2025-02|2025-03,146615.0,6.0,6.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,17,펄프/ 종이 및 종이제품 제조업,목재종이,A,direct,목재(16)와 함께 대응,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,18,인쇄 및 기록매체 복제업,목재종이,C,ambiguous,KICOX '목재종이'에 인쇄가 포함되는지 불확실,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,19,코크스/ 연탄 및 석유정제품 제조업,석유화학,A,direct,화학(20)과 함께 대응,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,20,화학물질 및 화학제품 제조업;의약품 제외,석유화학,A,direct,석유정제(19)와 함께 대응,3,2025-01|2025-02|2025-03,745143.0,12.0,12.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,22,고무제품 및 플라스틱제품 제조업,석유화학,B,approximate,관행상 화학계열로 묶이나 KICOX 공표 정의로 확정 불가,3,2025-01|2025-02|2025-03,809502.0,29.0,29.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,23,비금속 광물제품 제조업,비금속,A,direct,명칭·범위 직접 대응,3,2025-01|2025-02|2025-03,125761.0,6.0,6.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,24,1차 금속 제조업,철강,B,approximate,24는 비철금속도 포함해 '철강'보다 범위가 넓다,3,2025-01|2025-02|2025-03,442381.0,19.0,19.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,25,금속가공제품 제조업;기계 및 가구 제외,기계,C,ambiguous,KICOX 에서 금속가공이 '철강'과 '기계' 중 어디로 집계되는지 공표 정의로 확정 불가,3,2025-01|2025-02|2025-03,3283868.0,67.0,66.33333333333333,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,26,전자부품/ 컴퓨터/ 영상/ 음향 및 통신장비 제조업,전기전자,A,direct,28과 함께 대응,3,2025-01|2025-02|2025-03,1283863.0,34.0,34.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,27,의료/ 정밀/ 광학기기 및 시계 제조업,전기전자,B,approximate,KICOX '전기전자'에 포함되는 것으로 보이나 의료기기 범위가 불확실,3,2025-01|2025-02|2025-03,252468.0,8.0,8.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,28,전기장비 제조업,전기전자,A,direct,26과 함께 대응,3,2025-01|2025-02|2025-03,1158414.0,34.0,32.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,29,기타 기계 및 장비 제조업,기계,A,direct,KICOX '기계'의 중심 범위,3,2025-01|2025-02|2025-03,3175642.0,81.0,81.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,30,자동차 및 트레일러 제조업,운송장비,A,direct,31과 함께 대응,3,2025-01|2025-02|2025-03,1620151.0,47.0,47.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,31,기타 운송장비 제조업,운송장비,A,direct,30과 함께 대응,3,2025-01|2025-02|2025-03,436250.0,11.0,11.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,32,가구 제조업,기타,C,ambiguous,KICOX '기타' 구성 미공표,3,2025-01|2025-02|2025-03,86078.0,9.0,9.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,33,기타 제품 제조업,기타,C,ambiguous,KICOX '기타' 구성 미공표,3,2025-01|2025-02|2025-03,48810.0,11.0,10.666666666666666,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,C,제조업,34,산업용 기계 및 장비 수리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,35578.0,8.0,8.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,D,"전기, 가스, 증기 및 공기 조절 공급업",35,전기/ 가스/ 증기 및 공기조절 공급업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,674808.0,188.0,178.33333333333334,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,E,"수도, 하수 및 폐기물 처리, 원료 재생업",36,수도업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,990373.0,63.0,63.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,E,"수도, 하수 및 폐기물 처리, 원료 재생업",37,하수/ 폐수 및 분뇨 처리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,791340.0,34.0,34.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,E,"수도, 하수 및 폐기물 처리, 원료 재생업",38,폐기물 수집운반/ 처리 및 원료재생업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,259627.0,11.0,11.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,E,"수도, 하수 및 폐기물 처리, 원료 재생업",39,환경 정화 및 복원업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,F,건설업,41,종합 건설업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,1810278.0,43.0,44.666666666666664,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,F,건설업,42,전문직별 공사업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,48224.0,18.0,18.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,G,도매 및 소매업,45,자동차 및 부품 판매업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,139504.0,15.0,15.333333333333334,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,G,도매 및 소매업,46,도매 및 상품중개업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,942214.0,70.0,70.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,G,도매 및 소매업,47,소매업; 자동차 제외,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,3291629.0,242.0,241.66666666666666,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,H,운수 및 창고업,49,육상운송 및 파이프라인 운송업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,31310.0,7.0,7.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,H,운수 및 창고업,52,창고 및 운송관련 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,489949.0,78.0,78.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,I,숙박 및 음식점업,55,숙박업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,152200.0,14.0,14.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,I,숙박 및 음식점업,56,음식점 및 주점업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,2313622.0,422.0,423.6666666666667,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,J,정보통신업,58,출판업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,J,정보통신업,59,영상·오디오 기록물 제작 및 배급업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,J,정보통신업,60,방송업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,36140.0,29.0,29.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,J,정보통신업,61,우편 및 통신업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,662324.0,326.0,326.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,K,금융 및 보험업,64,금융업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,89099.0,11.0,11.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,K,금융 및 보험업,65,보험 및 연금업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,K,금융 및 보험업,66,금융 및 보험 관련 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,L,부동산업,68,부동산업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,7630098.0,1003.0,998.6666666666666,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,M,"전문, 과학 및 기술 서비스업",71,전문서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,19952.0,11.0,11.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,M,"전문, 과학 및 기술 서비스업",72,건축기술/ 엔지니어링 및 기타 과학기술 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,M,"전문, 과학 및 기술 서비스업",73,기타 전문/ 과학 및 기술 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,N,"사업시설 관리, 사업 지원 및 임대 서비스업",74,사업시설 관리 및 조경 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,N,"사업시설 관리, 사업 지원 및 임대 서비스업",75,사업지원 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,159293.0,50.0,50.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,N,"사업시설 관리, 사업 지원 및 임대 서비스업",76,임대업; 부동산 제외,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,O,"공공 행정, 국방 및 사회보장 행정",84,공공행정/ 국방 및 사회보장 행정,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,929400.0,97.0,97.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,P,교육 서비스업,85,교육 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,4458288.0,110.0,109.66666666666667,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,Q,보건업 및 사회복지 서비스업,86,보건업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,1653340.0,19.0,19.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,Q,보건업 및 사회복지 서비스업,87,사회복지 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,646102.0,42.0,42.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,R,"예술, 스포츠 및 여가관련 서비스업",90,창작/ 예술 및 여가관련 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,79569.0,7.0,7.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,R,"예술, 스포츠 및 여가관련 서비스업",91,스포츠 및 오락관련 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,658661.0,53.0,53.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,S,"협회 및 단체, 수리 및 기타 개인 서비스업",94,협회 및 단체,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,358367.0,68.0,68.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,S,"협회 및 단체, 수리 및 기타 개인 서비스업",95,개인 및 소비용품 수리업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,383095.0,56.0,56.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,내서읍,S,"협회 및 단체, 수리 및 기타 개인 서비스업",96,기타 개인 서비스업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,986016.0,249.0,249.66666666666666,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,봉암동,A,"농업, 임업 및 어업",01,농업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,20829.0,9.0,9.0,0,0,COMPLETE,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,봉암동,B,광업,06,금속 광업,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
2025Q1,마산회원구,봉암동,B,광업,07,비금속광물 광업;연료용 제외,,D,unavailable,기존 crosswalk에 중분류 코드 없음; 강제 배정하지 않음,3,2025-01|2025-02|2025-03,,,,1,1,SUPPRESSED,(제공) 2501_03_산업분류별-법정동별 전력데이터.xlsx
